Date,Open,High,Low,Close,Adj Close,Volume
2006-04-01,9.834324,10.626479,9.824663,10.124137,5.608578,174802054
2006-05-01,10.191760,10.983915,8.935903,9.148433,5.068057,225984321
2006-06-01,9.177414,9.525190,8.163068,9.134328,5.060244,197530178
2006-07-01,9.174129,9.253731,7.930348,8.626866,4.994711,181891930
2006-08-01,8.606965,9.641791,8.378109,9.263682,5.363410,201616059
2006-09-01,9.333333,9.900498,8.815920,9.552239,5.530477,205499382
2006-10-01,9.552239,10.447761,9.303483,9.651741,5.588085,232233283
2006-11-01,9.711443,10.746269,9.313433,10.696517,6.192981,224613176
2006-12-01,10.696517,11.223881,10.437811,10.875622,6.296677,190245189
2007-01-01,11.054726,11.442786,10.368159,10.855721,6.285156,309894560
2007-02-01,10.855721,11.582090,10.457711,11.044776,6.394613,185650934
2007-03-01,10.756219,11.562189,9.751244,10.696517,6.192981,279729485
2007-04-01,10.756219,11.044776,10.378109,10.487562,6.072002,271695817
2007-05-01,10.497512,10.895522,10.129353,10.855721,6.285156,352687962
2007-06-01,10.925373,11.283582,10.179104,11.074627,6.411895,332640825
2007-07-01,11.144279,11.751244,9.880597,10.099502,6.102003,353108956
2007-08-01,9.850746,10.288557,8.716418,9.870647,5.963732,338458773
2007-09-01,9.820896,10.348259,9.532338,10.069652,6.083967,237427326
2007-10-01,10.149254,10.776119,9.462687,10.597015,6.402594,349508645
2007-11-01,10.089552,10.686567,9.114428,9.870647,5.963732,285647125
2007-12-01,9.910448,10.328358,9.333333,9.910448,5.987780,190380261
2008-01-01,9.791045,9.850746,7.522388,9.203980,5.560939,364523143
2008-02-01,9.402985,10.248756,8.895522,9.691542,5.855519,288943124
2008-03-01,9.781095,11.114428,9.452736,10.218905,6.174146,414769927
2008-04-01,10.248756,11.263682,10.099502,11.184080,6.757293,349929236
2008-05-01,11.194030,11.830846,10.726368,11.393035,6.883541,279737926
2008-06-01,11.213930,11.910448,10.606965,10.855721,6.558903,330413143
2008-07-01,10.746269,10.915423,9.203980,9.452736,5.711235,442417177
2008-08-01,9.552239,10.716418,9.313433,9.661692,6.150341,349964309
2008-09-01,9.412935,9.980100,8.477612,9.323383,5.934983,482841594
2008-10-01,9.174129,9.353234,6.179104,8.218905,5.231906,527646905
2008-11-01,8.208955,8.407960,5.800995,7.114428,4.528829,301705921
2008-12-01,6.676617,8.378109,6.000000,7.860697,5.003881,290084000
2009-01-01,7.731343,8.427861,6.666667,7.502488,4.775856,405182227
2009-02-01,7.462687,8.796020,7.213930,7.502488,4.775856,450456372
2009-03-01,7.323383,9.333333,7.323383,8.905473,5.668955,517136916
2009-04-01,8.875622,10.686567,8.736318,10.517413,6.695066,510699489
2009-05-01,10.606965,11.940299,9.253731,10.885572,6.929426,410249640
2009-06-01,11.004975,11.552239,8.975124,9.363184,5.960319,453967740
2009-07-01,9.432836,10.940000,8.975124,10.470000,6.664884,345019346
2009-08-01,10.730000,11.000000,10.000000,10.700000,7.142424,245489400
2009-09-01,10.860000,11.200000,10.370000,10.960000,7.315979,331609700
2009-10-01,10.930000,10.990000,9.390000,9.540000,6.368105,612837100
2009-11-01,9.740000,10.920000,9.350000,10.390000,6.935495,340288900
2009-12-01,10.520000,11.500000,10.430000,11.440000,7.636388,273826500
2010-01-01,11.490000,11.690000,9.890000,10.160000,6.781966,360269000
2010-02-01,10.140000,10.290000,9.400000,9.750000,6.508285,311759800
2010-03-01,9.910000,10.620000,9.750000,10.490000,7.002246,330969100
2010-04-01,10.550000,11.250000,10.400000,10.590000,7.069000,299966900
2010-05-01,10.670000,10.700000,9.300000,9.750000,6.508285,366761000
2010-06-01,9.730000,10.480000,9.310000,9.760000,6.514961,307211300
2010-07-01,9.770000,10.600000,9.600000,10.100000,6.741915,257553500
2010-08-01,10.210000,10.380000,9.320000,9.400000,6.587020,299611000
2010-09-01,9.470000,10.380000,9.420000,10.140000,7.105574,324244000
2010-10-01,10.210000,10.940000,10.120000,10.910000,7.645149,240136400
2010-11-01,10.910000,11.290000,10.710000,10.750000,7.533030,209472100
2010-12-01,10.960000,12.730000,10.900000,12.540000,8.787367,255162700
2011-01-01,12.560000,13.850000,12.240000,13.070000,9.158763,340348900
2011-02-01,13.260000,13.740000,12.010000,12.290000,8.612180,287825000
2011-03-01,12.540000,12.630000,11.330000,12.180000,8.535097,374632300
2011-04-01,12.260000,13.500000,11.850000,13.500000,9.460085,291639400
2011-05-01,13.510000,13.940000,13.070000,13.660000,9.572203,313446200
2011-06-01,13.730000,14.050000,12.260000,12.610000,8.836419,386519600
2011-07-01,12.590000,13.050000,12.000000,12.360000,9.026667,325290700
2011-08-01,12.600000,12.690000,10.750000,11.970000,8.741842,350443300
2011-09-01,11.920000,12.510000,11.290000,11.430000,8.347473,302923400
2011-10-01,11.350000,13.060000,11.260000,12.620000,9.216544,268092300
2011-11-01,12.340000,13.090000,12.000000,12.920000,9.435640,247777900
2011-12-01,12.950000,13.360000,12.310000,12.910000,9.428337,216266300
2012-01-01,13.110000,14.430000,13.040000,14.080000,10.282804,217702700
2012-02-01,14.100000,14.800000,13.790000,14.520000,10.604139,182242800
2012-03-01,14.650000,15.510000,14.100000,15.280000,11.159176,153352800
2012-04-01,15.270000,16.150000,14.600000,15.580000,11.378271,186922800
2012-05-01,15.610000,16.129999,13.660000,13.730000,10.027193,263314700
2012-06-01,13.400000,14.200000,12.870000,13.960000,10.195163,257692100
2012-07-01,14.220000,14.440000,12.140000,13.970000,10.202465,325301000
2012-08-01,13.880000,14.770000,13.470000,14.700000,11.122255,236995500
2012-09-01,14.640000,15.830000,14.150000,15.820000,11.969666,214281500
2012-10-01,15.730000,16.309999,15.000000,15.900000,12.030195,239125200
2012-11-01,15.990000,17.469999,15.750000,17.270000,13.066758,201891400
2012-12-01,17.270000,17.370001,16.680000,17.160000,12.983531,167416800
2013-01-01,17.760000,18.350000,17.400000,17.740000,13.422367,225106300
2013-02-01,17.889999,19.250000,17.690001,18.250000,13.808244,161879600
2013-03-01,18.170000,18.430000,16.870001,17.190001,13.006231,195969400
2013-04-01,17.209999,19.209999,16.480000,19.080000,14.436232,287353600
2013-05-01,19.110001,20.299999,18.400000,18.660000,14.118456,205742500
2013-06-01,18.629999,19.030001,16.610001,18.320000,13.861204,204360200
2013-07-01,18.600000,18.850000,15.890000,16.980000,12.847341,291086500
2013-08-01,17.040001,17.270000,15.700000,16.559999,12.879035,234971200
2013-09-01,17.059999,17.820000,16.740000,16.959999,13.190125,176168500
2013-10-01,17.100000,19.250000,17.090000,18.410000,14.317820,228961100
2013-11-01,18.530001,18.629999,16.860001,17.730000,13.788967,210244900
2013-12-01,17.690001,17.750000,16.680000,17.440001,13.563430,191493400
2014-01-01,17.389999,18.180000,16.660000,16.920000,13.159017,241568100
2014-02-01,17.020000,18.150000,16.440001,18.070000,14.053392,176557800
2014-03-01,17.860001,20.040001,17.770000,20.020000,15.569947,276083100
2014-04-01,20.070000,20.920000,19.610001,20.100000,15.632162,275766700
2014-05-01,20.090000,21.020000,19.500000,20.559999,15.989914,196947600
2014-06-01,20.670000,21.690001,20.480000,21.389999,16.635420,166757200
2014-07-01,21.670000,23.070000,19.920000,20.000000,15.554388,310982100
2014-08-01,20.030001,21.000000,19.680000,20.940001,16.651920,202769700
2014-09-01,21.020000,21.379999,19.750000,20.180000,16.047552,197960000
2014-10-01,20.180000,22.129999,19.389999,22.020000,17.510759,367792600
2014-11-01,21.980000,23.540001,21.610001,23.469999,18.663830,185826700
2014-12-01,23.200001,23.219999,21.160000,22.379999,17.797039,188472800
2015-01-01,22.450001,24.490000,20.600000,22.709999,18.059462,348047600
2015-02-01,23.030001,25.320000,22.490000,24.530001,19.506763,220660800
2015-03-01,24.400000,25.150000,22.660000,23.480000,18.671782,295307200
2015-04-01,23.430000,25.770000,22.650000,24.440001,19.435192,332921600
2015-05-01,24.700001,24.840000,23.940001,24.280001,19.307959,195515000
2015-06-01,24.180000,24.330000,22.360001,22.709999,18.059462,268994600
2015-07-01,23.129999,23.330000,21.330000,22.110001,18.141230,287369600
2015-08-01,21.900000,21.920000,17.320000,19.879999,16.311516,337629200
2015-09-01,19.350000,21.020000,19.250000,20.750000,17.025352,258896200
2015-10-01,20.950001,22.790001,20.209999,21.959999,18.018152,246484500
2015-11-01,21.860001,23.660000,21.570000,22.760000,18.674553,152827900
2015-12-01,22.840000,23.500000,22.070000,22.750000,18.666349,140960600
2016-01-01,22.240000,22.420000,20.450001,22.350000,18.338150,192278600
2016-02-01,22.180000,24.190001,21.790001,23.549999,19.322742,175486100
2016-03-01,24.150000,26.620001,23.990000,26.200001,21.497066,149648500
2016-04-01,25.879999,26.209999,23.420000,23.590000,19.355568,173364600
2016-05-01,23.580000,25.010000,22.750000,24.719999,20.282732,137199800
2016-06-01,24.719999,26.920000,24.360001,26.230000,21.521683,163807600
2016-07-01,26.629999,28.490000,25.750000,27.780001,23.648987,139279200
2016-08-01,28.350000,29.450001,27.910000,28.740000,24.466227,130642900
2016-09-01,28.690001,30.950001,28.200001,30.590000,26.041124,139845000
2016-10-01,30.639999,31.620001,29.520000,31.100000,26.475288,136799800
2016-11-01,31.120001,31.500000,28.760000,29.690001,25.274958,136398100
2016-12-01,29.500000,30.639999,28.340000,28.750000,24.474741,112745500
2017-01-01,29.250000,31.450001,28.980000,30.910000,26.313538,147862300
2017-02-01,31.240000,32.490002,30.170000,31.469999,26.790264,121224500
2017-03-01,31.420000,33.529999,30.540001,32.840000,27.956539,131397500
2017-04-01,32.939999,33.330002,31.490000,33.070000,28.152336,100788700
2017-05-01,33.160000,35.810001,33.139999,35.360001,30.101805,142700200
2017-06-01,35.700001,36.919998,34.529999,34.959999,29.761286,149609800
2017-07-01,35.040001,36.610001,34.310001,35.959999,31.610020,136585200
2017-08-01,35.950001,37.080002,35.340000,36.970001,32.497845,88241100
2017-09-01,37.000000,38.430000,36.650002,37.549999,33.007683,114880900
2017-10-01,37.830002,42.660000,37.770000,42.330002,37.209465,101599200
2017-11-01,42.480000,43.020000,39.169998,39.599998,34.809696,96480600
2017-12-01,39.950001,40.220001,38.520000,39.650002,34.853657,107389300
2018-01-01,40.509998,46.570000,40.419998,45.310001,39.828983,148135700
2018-02-01,45.330002,45.930000,39.959999,43.349998,38.106071,158668500
2018-03-01,43.349998,45.750000,42.150002,43.759998,38.466476,134030700
2018-04-01,43.340000,44.279999,37.990002,38.450001,33.798817,187069400
2018-05-01,38.340000,40.549999,37.299999,38.700001,34.018570,153835800
2018-06-01,38.990002,40.000000,35.349998,36.560001,32.137440,177408000
2018-07-01,36.209999,41.919998,36.040001,41.209999,37.549824,166252900
2018-08-01,41.439999,44.490002,39.790001,43.599998,39.727547,147704400
2018-09-01,43.259998,45.240002,43.189999,44.160000,40.237812,151401700
2018-10-01,44.549999,44.959999,35.970001,38.099998,34.716049,212656900
2018-11-01,38.779999,39.490002,35.220001,37.590000,34.251343,200421600
2018-12-01,38.820000,39.000000,35.270000,36.910000,33.631744,181084400
2019-01-01,36.200001,38.259998,34.209999,37.619999,34.278683,239782900
2019-02-01,37.750000,39.919998,37.380001,39.049999,35.581673,133380800
2019-03-01,39.360001,41.240002,37.939999,40.959999,37.322029,128653700
2019-04-01,41.080002,45.639999,40.740002,43.820000,39.928013,180320800
2019-05-01,44.290001,45.139999,37.180000,38.349998,34.943844,221575900
2019-06-01,38.959999,40.720001,37.660000,39.169998,35.691013,167156200
2019-07-01,41.540001,44.880001,39.240002,42.630001,40.106686,145802500
2019-08-01,42.750000,43.389999,39.779999,42.630001,40.106686,134172500
2019-09-01,42.150002,46.740002,41.580002,46.480000,43.728806,127779300
2019-10-01,46.959999,52.060001,46.240002,51.630001,48.923740,194929300
2019-11-01,51.889999,54.369999,51.700001,53.090000,50.307217,107896000
2019-12-01,53.549999,59.709999,52.180000,58.099998,55.054596,132515900
2020-01-01,59.599998,60.639999,53.599998,53.939999,51.469723,181023600
2020-02-01,54.349998,59.750000,51.000000,53.840000,51.374302,162096800
2020-03-01,54.369999,57.090000,42.700001,47.790001,45.601372,275865900
2020-04-01,46.830002,54.689999,46.299999,53.130001,51.177795,187057700
2020-05-01,52.480000,53.340000,49.380001,50.330002,48.480682,194199900
2020-06-01,50.910000,58.040001,50.540001,56.770000,54.684048,168937600
2020-07-01,56.970001,83.400002,56.759998,78.889999,76.559387,342293900
2020-08-01,77.769997,84.000000,75.980003,79.250000,76.908745,177390900
2020-09-01,80.120003,86.790001,76.169998,81.070000,78.674980,216135000
2020-10-01,82.059998,91.269997,80.610001,83.870003,81.812508,167495100
2020-11-01,84.599998,102.440002,84.529999,97.019997,94.639893,163153400
2020-12-01,98.690002,109.699997,98.519997,109.040001,106.365021,164426200
2021-01-01,111.470001,136.130005,110.449997,121.519997,119.039001,322308600
2021-02-01,124.540001,142.199997,122.830002,125.940002,123.368767,216563100
2021-03-01,129.630005,130.300003,107.889999,118.279999,115.865166,296567600
2021-04-01,122.809998,127.400002,113.769997,116.739998,114.787468,214180200
2021-05-01,117.470001,119.419998,107.870003,117.360001,115.397095,169806000
2021-06-01,119.709999,122.000000,112.010002,120.160004,118.150276,178232100
2021-07-01,120.099998,125.779999,112.050003,116.639999,115.129097,185969600
2021-08-01,117.500000,120.800003,107.680000,119.010002,117.468391,172912800
2021-09-01,120.220001,125.279999,111.019997,111.650002,110.203728,149550300
2021-10-01,112.000000,117.150002,107.580002,113.699997,112.688126,154392400
2021-11-01,113.580002,128.089996,112.410004,117.150002,116.107430,186917400
2021-12-01,119.220001,123.660004,113.910004,120.309998,119.239304,155307700
2022-01-01,124.129997,145.000000,114.190002,122.629997,122.041412,358353400
2022-02-01,122.900002,128.660004,104.379997,107.010002,106.496391,201631300
2022-03-01,110.000000,111.110001,97.620003,104.260002,103.759590,338909100
